id,date,store_nbr,family,onpromotion,sales
3060,2017-05-25,44,GROCERY I,0,668.718
3061,2017-05-26,44,GROCERY I,1,849.784
3062,2017-05-27,44,GROCERY I,0,691.635
3063,2017-05-28,44,GROCERY I,0,823.03
3064,2017-05-29,44,GROCERY I,0,831.243
3065,2017-05-30,44,GROCERY I,0,1113.069
3066,2017-05-31,44,GROCERY I,0,1425.061
3067,2017-06-01,44,GROCERY I,0,783.086
3068,2017-06-02,44,GROCERY I,0,701.576
3069,2017-06-03,44,GROCERY I,0,703.823
3070,2017-06-04,44,GROCERY I,0,1102.56
3071,2017-06-05,44,GROCERY I,0,879.14
3072,2017-06-06,44,GROCERY I,0,803.35
3073,2017-06-07,44,GROCERY I,0,1028.303
3074,2017-06-08,44,GROCERY I,0,1049.199
3075,2017-06-09,44,GROCERY I,0,924.66
3076,2017-06-10,44,GROCERY I,0,654.243
3077,2017-06-11,44,GROCERY I,0,977.143
3078,2017-06-12,44,GROCERY I,9,1687.962
3079,2017-06-13,44,GROCERY I,0,770.372
3080,2017-06-14,44,GROCERY I,0,725.629
3081,2017-06-15,44,GROCERY I,11,1243.022
3082,2017-06-16,44,GROCERY I,0,669.73
3083,2017-06-17,44,GROCERY I,0,607.645
3084,2017-06-18,44,GROCERY I,0,537.032
3085,2017-06-19,44,GROCERY I,0,595.207
3086,2017-06-20,44,GROCERY I,0,846.741
3087,2017-06-21,44,GROCERY I,0,1063.364
3088,2017-06-22,44,GROCERY I,0,592.956
3089,2017-06-23,44,GROCERY I,0,652.49
3090,2017-06-24,44,GROCERY I,0,607.736
3091,2017-06-25,44,GROCERY I,0,510.998
3092,2017-06-26,44,GROCERY I,0,844.155
3093,2017-06-27,44,GROCERY I,0,820.75
3094,2017-06-28,44,GROCERY I,0,867.138
3095,2017-06-29,44,GROCERY I,0,673.139
3096,2017-06-30,44,GROCERY I,1,754.849
3097,2017-07-01,44,GROCERY I,0,852.02
3098,2017-07-02,44,GROCERY I,0,601.355
3099,2017-07-03,44,GROCERY I,0,701.489
3100,2017-07-04,44,GROCERY I,0,769.339
3101,2017-07-05,44,GROCERY I,0,800.457
3102,2017-07-06,44,GROCERY I,0,375.357
3103,2017-07-07,44,GROCERY I,0,668.092
3104,2017-07-08,44,GROCERY I,0,668.261
3105,2017-07-09,44,GROCERY I,0,627.63
3106,2017-07-10,44,GROCERY I,0,672.494
3107,2017-07-11,44,GROCERY I,0,1083.301
3108,2017-07-12,44,GROCERY I,0,687.597
3109,2017-07-13,44,GROCERY I,0,630.016
3110,2017-07-14,44,GROCERY I,0,750.162
3111,2017-07-15,44,GROCERY I,0,701.93
3112,2017-07-16,44,GROCERY I,0,688.936
3113,2017-07-17,44,GROCERY I,0,910.612
3114,2017-07-18,44,GROCERY I,0,930.568
3115,2017-07-19,44,GROCERY I,0,749.631
3116,2017-07-20,44,GROCERY I,0,712.334
3117,2017-07-21,44,GROCERY I,0,536.981
3118,2017-07-22,44,GROCERY I,0,521.783
3119,2017-07-23,44,GROCERY I,10,1558.112
3120,2017-07-24,44,GROCERY I,10,1549.81
3121,2017-07-25,44,GROCERY I,0,938.74
3122,2017-07-26,44,GROCERY I,0,753.467
3123,2017-07-27,44,GROCERY I,1,710.674
3124,2017-07-28,44,GROCERY I,0,675.726
3125,2017-07-29,44,GROCERY I,0,846.681
3126,2017-07-30,44,GROCERY I,0,458.14
3127,2017-07-31,44,GROCERY I,1,817.321
3128,2017-08-01,44,GROCERY I,0,954.261
3129,2017-08-02,44,GROCERY I,0,783.089
3130,2017-08-03,44,GROCERY I,0,559.641
3131,2017-08-04,44,GROCERY I,0,622.738
3132,2017-08-05,44,GROCERY I,0,655.128
3133,2017-08-06,44,GROCERY I,0,705.969
3134,2017-08-07,44,GROCERY I,0,1026.819
3135,2017-08-08,44,GROCERY I,0,1045.383
3136,2017-08-09,44,GROCERY I,0,632.38
3137,2017-08-10,44,GROCERY I,0,1143.589
3138,2017-08-11,44,GROCERY I,0,640.557
3139,2017-08-12,44,GROCERY I,0,634.282
3140,2017-08-13,44,GROCERY I,0,690.436
3141,2017-08-14,44,GROCERY I,0,846.073
3142,2017-08-15,44,GROCERY I,0,1142.677
3159,2017-01-01,44,BEVERAGES,0,681.565
3160,2017-01-02,44,BEVERAGES,0,563.597
3161,2017-01-03,44,BEVERAGES,0,458.431
3162,2017-01-04,44,BEVERAGES,0,505.26
3163,2017-01-05,44,BEVERAGES,0,404.958
3164,2017-01-06,44,BEVERAGES,0,553.109
3165,2017-01-07,44,BEVERAGES,0,394.381
3166,2017-01-08,44,BEVERAGES,0,623.615
3167,2017-01-09,44,BEVERAGES,0,590.019
3168,2017-01-10,44,BEVERAGES,0,561.194
3169,2017-01-11,44,BEVERAGES,0,286.879
3170,2017-01-12,44,BEVERAGES,0,595.868
3171,2017-01-13,44,BEVERAGES,0,364.115
3172,2017-01-14,44,BEVERAGES,0,678.76
3173,2017-01-15,44,BEVERAGES,0,689.401
3174,2017-01-16,44,BEVERAGES,9,1195.718
3175,2017-01-17,44,BEVERAGES,0,563.043
3176,2017-01-18,44,BEVERAGES,8,887.488
3177,2017-01-19,44,BEVERAGES,0,416.358
3178,2017-01-20,44,BEVERAGES,0,406.647
3179,2017-01-21,44,BEVERAGES,0,549.966
3180,2017-01-22,44,BEVERAGES,0,783.156
3181,2017-01-23,44,BEVERAGES,0,615.102
3182,2017-01-24,44,BEVERAGES,0,510.421
3183,2017-01-25,44,BEVERAGES,0,452.953
3184,2017-01-26,44,BEVERAGES,4,631.438
3185,2017-01-27,44,BEVERAGES,0,457.035
3186,2017-01-28,44,BEVERAGES,0,535.627
3187,2017-01-29,44,BEVERAGES,0,404.839
3188,2017-01-30,44,BEVERAGES,10,985.116
3189,2017-01-31,44,BEVERAGES,0,778.367
3190,2017-02-01,44,BEVERAGES,0,478.576
3191,2017-02-02,44,BEVERAGES,0,338.302
3192,2017-02-03,44,BEVERAGES,0,386.184
3193,2017-02-04,44,BEVERAGES,0,596.505
3194,2017-02-05,44,BEVERAGES,0,542.782
3195,2017-02-06,44,BEVERAGES,0,599.738
3196,2017-02-07,44,BEVERAGES,0,563.679
3197,2017-02-08,44,BEVERAGES,0,425.071
3198,2017-02-09,44,BEVERAGES,0,360.74
3199,2017-02-10,44,BEVERAGES,0,430.621
3200,2017-02-11,44,BEVERAGES,0,560.976
3201,2017-02-12,44,BEVERAGES,0,453.982
3202,2017-02-13,44,BEVERAGES,0,718.854
3203,2017-02-14,44,BEVERAGES,0,472.195
3204,2017-02-15,44,BEVERAGES,0,705.202
3205,2017-02-16,44,BEVERAGES,6,724.71
3206,2017-02-17,44,BEVERAGES,1,526.848
3207,2017-02-18,44,BEVERAGES,0,474.721
3208,2017-02-19,44,BEVERAGES,0,550.833
3209,2017-02-20,44,BEVERAGES,0,741.972
3210,2017-02-21,44,BEVERAGES,0,503.881
3211,2017-02-22,44,BEVERAGES,0,641.19
3212,2017-02-23,44,BEVERAGES,0,504.909
3213,2017-02-24,44,BEVERAGES,0,528.938
3214,2017-02-25,44,BEVERAGES,0,606.01
3215,2017-02-26,44,BEVERAGES,0,546.985
3216,2017-02-27,44,BEVERAGES,0,552.083
3217,2017-02-28,44,BEVERAGES,0,666.005
3218,2017-03-01,44,BEVERAGES,0,559.3
3219,2017-03-02,44,BEVERAGES,0,405.391
3220,2017-03-03,44,BEVERAGES,0,352.248
3221,2017-03-04,44,BEVERAGES,0,566.35
3222,2017-03-05,44,BEVERAGES,0,618.272
3223,2017-03-06,44,BEVERAGES,0,537.733
3224,2017-03-07,44,BEVERAGES,1,625.45
3225,2017-03-08,44,BEVERAGES,0,494.221
3226,2017-03-09,44,BEVERAGES,0,443.421
3227,2017-03-10,44,BEVERAGES,0,441.334
3228,2017-03-11,44,BEVERAGES,0,399.985
3229,2017-03-12,44,BEVERAGES,0,525.904
3230,2017-03-13,44,BEVERAGES,0,416.043
3231,2017-03-14,44,BEVERAGES,0,661.195
3232,2017-03-15,44,BEVERAGES,0,534.981
3233,2017-03-16,44,BEVERAGES,0,590.634
3234,2017-03-17,44,BEVERAGES,0,311.628
3235,2017-03-18,44,BEVERAGES,0,478.947
3236,2017-03-19,44,BEVERAGES,0,662.525
3237,2017-03-20,44,BEVERAGES,0,652.891
3238,2017-03-21,44,BEVERAGES,0,357.484
3239,2017-03-22,44,BEVERAGES,0,452.322
3240,2017-03-23,44,BEVERAGES,0,473.568
3241,2017-03-24,44,BEVERAGES,0,351.947
3242,2017-03-25,44,BEVERAGES,0,486.054
3243,2017-03-26,44,BEVERAGES,6,880.991
3244,2017-03-27,44,BEVERAGES,7,686.285
3245,2017-03-28,44,BEVERAGES,0,420.234
3246,2017-03-29,44,BEVERAGES,0,472.233
3247,2017-03-30,44,BEVERAGES,0,308.808
3248,2017-03-31,44,BEVERAGES,0,559.029
3249,2017-04-01,44,BEVERAGES,0,535.914
3250,2017-04-02,44,BEVERAGES,0,495.891
3251,2017-04-03,44,BEVERAGES,0,467.183
3252,2017-04-04,44,BEVERAGES,0,318.029
3253,2017-04-05,44,BEVERAGES,5,845.499
3254,2017-04-06,44,BEVERAGES,0,330.05
3255,2017-04-07,44,BEVERAGES,0,602.773
3256,2017-04-08,44,BEVERAGES,0,422.175
3257,2017-04-09,44,BEVERAGES,2,526.604
3258,2017-04-10,44,BEVERAGES,0,609.872
3259,2017-04-11,44,BEVERAGES,0,328.683
3260,2017-04-12,44,BEVERAGES,0,388.214
3261,2017-04-13,44,BEVERAGES,4,658.76
3262,2017-04-14,44,BEVERAGES,0,562.483
3263,2017-04-15,44,BEVERAGES,0,534.929
3264,2017-04-16,44,BEVERAGES,0,576.889
3265,2017-04-17,44,BEVERAGES,7,943.709
3266,2017-04-18,44,BEVERAGES,0,570.026
3267,2017-04-19,44,BEVERAGES,0,501.695
3268,2017-04-20,44,BEVERAGES,0,446.406
3269,2017-04-21,44,BEVERAGES,0,601.769
3270,2017-04-22,44,BEVERAGES,0,709.169
3271,2017-04-23,44,BEVERAGES,0,714.047
3272,2017-04-24,44,BEVERAGES,0,618.434
3273,2017-04-25,44,BEVERAGES,0,421.369
3274,2017-04-26,44,BEVERAGES,0,451.812
3275,2017-04-27,44,BEVERAGES,0,823.23
3276,2017-04-28,44,BEVERAGES,9,633.836
3277,2017-04-29,44,BEVERAGES,0,435.913
3278,2017-04-30,44,BEVERAGES,0,595.468
3279,2017-05-01,44,BEVERAGES,0,636.588
3280,2017-05-02,44,BEVERAGES,0,608.942
3281,2017-05-03,44,BEVERAGES,0,504.688
3282,2017-05-04,44,BEVERAGES,0,523.231
3283,2017-05-05,44,BEVERAGES,0,611.037
3284,2017-05-06,44,BEVERAGES,0,598.756
3285,2017-05-07,44,BEVERAGES,0,609.634
3286,2017-05-08,44,BEVERAGES,0,517.342
3287,2017-05-09,44,BEVERAGES,7,736.538
3288,2017-05-10,44,BEVERAGES,0,409.128
3289,2017-05-11,44,BEVERAGES,0,421.496
3290,2017-05-12,44,BEVERAGES,9,851.593
3291,2017-05-13,44,BEVERAGES,11,872.91
3292,2017-05-14,44,BEVERAGES,0,449.007
3293,2017-05-15,44,BEVERAGES,3,975.921
3294,2017-05-16,44,BEVERAGES,0,405.497
3295,2017-05-17,44,BEVERAGES,0,567.051
3296,2017-05-18,44,BEVERAGES,0,576.347
3297,2017-05-19,44,BEVERAGES,0,405.865
3298,2017-05-20,44,BEVERAGES,0,556.894
3299,2017-05-21,44,BEVERAGES,4,575.846
3300,2017-05-22,44,BEVERAGES,0,616.576
3301,2017-05-23,44,BEVERAGES,0,565.152
3302,2017-05-24,44,BEVERAGES,0,519.062
3303,2017-05-25,44,BEVERAGES,0,249.54
3304,2017-05-26,44,BEVERAGES,0,499.912
3305,2017-05-27,44,BEVERAGES,0,459.526
3306,2017-05-28,44,BEVERAGES,0,600.621
3307,2017-05-29,44,BEVERAGES,7,866.897
3308,2017-05-30,44,BEVERAGES,0,527.317
3309,2017-05-31,44,BEVERAGES,0,499.089
3310,2017-06-01,44,BEVERAGES,0,429.541
3311,2017-06-02,44,BEVERAGES,0,456.794
3312,2017-06-03,44,BEVERAGES,0,567.036
3313,2017-06-04,44,BEVERAGES,0,404.118
3314,2017-06-05,44,BEVERAGES,0,622.288
3315,2017-06-06,44,BEVERAGES,0,437.608
3316,2017-06-07,44,BEVERAGES,0,475.352
3317,2017-06-08,44,BEVERAGES,0,364.998
3318,2017-06-09,44,BEVERAGES,0,482.502
3319,2017-06-10,44,BEVERAGES,0,698.513
3320,2017-06-11,44,BEVERAGES,0,488.908
3321,2017-06-12,44,BEVERAGES,0,697.949
3322,2017-06-13,44,BEVERAGES,0,564.297
3323,2017-06-14,44,BEVERAGES,0,436.795
3324,2017-06-15,44,BEVERAGES,0,425.277
3325,2017-06-16,44,BEVERAGES,0,482.737
3326,2017-06-17,44,BEVERAGES,0,538.479
3327,2017-06-18,44,BEVERAGES,0,691.353
3328,2017-06-19,44,BEVERAGES,0,414.034
3329,2017-06-20,44,BEVERAGES,0,626.398
3330,2017-06-21,44,BEVERAGES,0,398.076
3331,2017-06-22,44,BEVERAGES,0,396.479
3332,2017-06-23,44,BEVERAGES,0,421.955
3333,2017-06-24,44,BEVERAGES,0,408.5
3334,2017-06-25,44,BEVERAGES,0,528.905
3335,2017-06-26,44,BEVERAGES,0,750.942
3336,2017-06-27,44,BEVERAGES,0,426.985
3337,2017-06-28,44,BEVERAGES,0,489.325
3338,2017-06-29,44,BEVERAGES,0,613.631
3339,2017-06-30,44,BEVERAGES,6,758.856
3340,2017-07-01,44,BEVERAGES,0,286.948
3341,2017-07-02,44,BEVERAGES,0,553.376
3342,2017-07-03,44,BEVERAGES,0,694.022
3343,2017-07-04,44,BEVERAGES,0,755.955
3344,2017-07-05,44,BEVERAGES,0,479.997
3345,2017-07-06,44,BEVERAGES,0,412.025
3346,2017-07-07,44,BEVERAGES,0,394.338
3347,2017-07-08,44,BEVERAGES,0,449.424
3348,2017-07-09,44,BEVERAGES,0,453.639
3349,2017-07-10,44,BEVERAGES,0,604.248
3350,2017-07-11,44,BEVERAGES,0,348.372
3351,2017-07-12,44,BEVERAGES,0,467.765
3352,2017-07-13,44,BEVERAGES,0,430.553
3353,2017-07-14,44,BEVERAGES,0,407.037
3354,2017-07-15,44,BEVERAGES,0,688.79
3355,2017-07-16,44,BEVERAGES,0,511.131
3356,2017-07-17,44,BEVERAGES,0,706.027
3357,2017-07-18,44,BEVERAGES,0,645.955
3358,2017-07-19,44,BEVERAGES,0,527.427
3359,2017-07-20,44,BEVERAGES,0,353.479
3360,2017-07-21,44,BEVERAGES,9,598.865
3361,2017-07-22,44,BEVERAGES,0,572.359
3362,2017-07-23,44,BEVERAGES,0,432.79
3363,2017-07-24,44,BEVERAGES,0,423.817
3364,2017-07-25,44,BEVERAGES,0,422.822
3365,2017-07-26,44,BEVERAGES,0,461.066
3366,2017-07-27,44,BEVERAGES,0,479.454
3367,2017-07-28,44,BEVERAGES,0,567.645
3368,2017-07-29,44,BEVERAGES,0,381.038
3369,2017-07-30,44,BEVERAGES,0,444.007
3370,2017-07-31,44,BEVERAGES,9,809.894
3371,2017-08-01,44,BEVERAGES,0,533.737
3372,2017-08-02,44,BEVERAGES,0,536.142
3373,2017-08-03,44,BEVERAGES,0,392.004
3374,2017-08-04,44,BEVERAGES,0,346.706
3375,2017-08-05,44,BEVERAGES,0,549.827
3376,2017-08-06,44,BEVERAGES,0,472.813
3377,2017-08-07,44,BEVERAGES,0,547.653
3378,2017-08-08,44,BEVERAGES,0,512.485
3379,2017-08-09,44,BEVERAGES,0,470.771
3380,2017-08-10,44,BEVERAGES,9,920.752
3381,2017-08-11,44,BEVERAGES,0,471.677
3382,2017-08-12,44,BEVERAGES,6,731.725
3383,2017-08-13,44,BEVERAGES,0,576.923
3384,2017-08-14,44,BEVERAGES,0,626.774
3385,2017-08-15,44,BEVERAGES,0,902.766
3402,2017-01-01,44,PRODUCE,0,333.868
3403,2017-01-02,44,PRODUCE,0,196.324
3404,2017-01-03,44,PRODUCE,0,224.693
3405,2017-01-04,44,PRODUCE,0,310.611
3406,2017-01-05,44,PRODUCE,0,311.75
3407,2017-01-06,44,PRODUCE,0,345.19
3408,2017-01-07,44,PRODUCE,0,451.184
3409,2017-01-08,44,PRODUCE,0,233.239
3410,2017-01-09,44,PRODUCE,0,275.051
3411,2017-01-10,44,PRODUCE,0,298.565
3412,2017-01-11,44,PRODUCE,0,239.889
3413,2017-01-12,44,PRODUCE,0,298.146
3414,2017-01-13,44,PRODUCE,0,243.606
3415,2017-01-14,44,PRODUCE,0,270.417
3416,2017-01-15,44,PRODUCE,0,282.265
3417,2017-01-16,44,PRODUCE,0,261.021
3418,2017-01-17,44,PRODUCE,0,230.728
3419,2017-01-18,44,PRODUCE,0,213.962
3420,2017-01-19,44,PRODUCE,0,227.537
3421,2017-01-20,44,PRODUCE,0,244.012
3422,2017-01-21,44,PRODUCE,0,284.207
3423,2017-01-22,44,PRODUCE,0,417.734
3424,2017-01-23,44,PRODUCE,0,252.169
3425,2017-01-24,44,PRODUCE,0,307.483
3426,2017-01-25,44,PRODUCE,0,234.213
3427,2017-01-26,44,PRODUCE,0,289.686
3428,2017-01-27,44,PRODUCE,10,831.83
3429,2017-01-28,44,PRODUCE,0,315.347
3430,2017-01-29,44,PRODUCE,0,247.214
3431,2017-01-30,44,PRODUCE,0,243.03
3432,2017-01-31,44,PRODUCE,0,247.068
3433,2017-02-01,44,PRODUCE,0,236.067
3434,2017-02-02,44,PRODUCE,0,360.811
3435,2017-02-03,44,PRODUCE,0,315.651
3436,2017-02-04,44,PRODUCE,0,250.92
3437,2017-02-05,44,PRODUCE,0,318.35
3438,2017-02-06,44,PRODUCE,0,225.699
3439,2017-02-07,44,PRODUCE,0,275.975
3440,2017-02-08,44,PRODUCE,0,340.399
3441,2017-02-09,44,PRODUCE,0,340.525
3442,2017-02-10,44,PRODUCE,0,301.808
3443,2017-02-11,44,PRODUCE,0,339.685
3444,2017-02-12,44,PRODUCE,0,395.796
3445,2017-02-13,44,PRODUCE,0,364.543
3446,2017-02-14,44,PRODUCE,0,221.863
3447,2017-02-15,44,PRODUCE,0,354.65
3448,2017-02-16,44,PRODUCE,0,370.111
3449,2017-02-17,44,PRODUCE,0,306.226
3450,2017-02-18,44,PRODUCE,0,501.986
3451,2017-02-19,44,PRODUCE,0,275.889
3452,2017-02-20,44,PRODUCE,0,268.047
3453,2017-02-21,44,PRODUCE,0,279.462
3454,2017-02-22,44,PRODUCE,0,290.525
3455,2017-02-23,44,PRODUCE,0,344.077
3456,2017-02-24,44,PRODUCE,8,537.532
3457,2017-02-25,44,PRODUCE,6,529.585
3458,2017-02-26,44,PRODUCE,1,378.967
3459,2017-02-27,44,PRODUCE,0,236.603
3460,2017-02-28,44,PRODUCE,0,409.325
3461,2017-03-01,44,PRODUCE,0,321.523
3462,2017-03-02,44,PRODUCE,0,299.997
3463,2017-03-03,44,PRODUCE,0,339.908
3464,2017-03-04,44,PRODUCE,8,491.389
3465,2017-03-05,44,PRODUCE,0,173.876
3466,2017-03-06,44,PRODUCE,0,266.597
3467,2017-03-07,44,PRODUCE,0,229.045
3468,2017-03-08,44,PRODUCE,0,304.934
3469,2017-03-09,44,PRODUCE,0,357.971
3470,2017-03-10,44,PRODUCE,0,333.051
3471,2017-03-11,44,PRODUCE,0,329.355
3472,2017-03-12,44,PRODUCE,0,201.197
3473,2017-03-13,44,PRODUCE,5,489.781
3474,2017-03-14,44,PRODUCE,0,387.949
3475,2017-03-15,44,PRODUCE,0,274.715
3476,2017-03-16,44,PRODUCE,0,269.272
3477,2017-03-17,44,PRODUCE,0,383.725
3478,2017-03-18,44,PRODUCE,0,272.592
3479,2017-03-19,44,PRODUCE,0,322.301
3480,2017-03-20,44,PRODUCE,5,337.108
3481,2017-03-21,44,PRODUCE,0,282.421
3482,2017-03-22,44,PRODUCE,0,252.231
3483,2017-03-23,44,PRODUCE,0,308.532
3484,2017-03-24,44,PRODUCE,0,321.684
3485,2017-03-25,44,PRODUCE,0,301.506
3486,2017-03-26,44,PRODUCE,0,324.421
3487,2017-03-27,44,PRODUCE,2,358.606
3488,2017-03-28,44,PRODUCE,0,233.192
3489,2017-03-29,44,PRODUCE,1,331.329
3490,2017-03-30,44,PRODUCE,6,417.979
3491,2017-03-31,44,PRODUCE,0,308.908
3492,2017-04-01,44,PRODUCE,0,240.903
3493,2017-04-02,44,PRODUCE,0,294.679
3494,2017-04-03,44,PRODUCE,0,264.5
3495,2017-04-04,44,PRODUCE,5,315.656
3496,2017-04-05,44,PRODUCE,0,270.367
3497,2017-04-06,44,PRODUCE,0,297.3
3498,2017-04-07,44,PRODUCE,0,295.19
3499,2017-04-08,44,PRODUCE,0,313.445
3500,2017-04-09,44,PRODUCE,10,531.082
3501,2017-04-10,44,PRODUCE,0,298.68
3502,2017-04-11,44,PRODUCE,0,336.99
3503,2017-04-12,44,PRODUCE,8,351.033
3504,2017-04-13,44,PRODUCE,0,400.311
3505,2017-04-14,44,PRODUCE,0,592.962
3506,2017-04-15,44,PRODUCE,0,285.537
3507,2017-04-16,44,PRODUCE,0,261.962
3508,2017-04-17,44,PRODUCE,0,285.05
3509,2017-04-18,44,PRODUCE,0,300.594
3510,2017-04-19,44,PRODUCE,0,337.479
3511,2017-04-20,44,PRODUCE,2,399.341
3512,2017-04-21,44,PRODUCE,0,321.532
3513,2017-04-22,44,PRODUCE,0,315.662
3514,2017-04-23,44,PRODUCE,5,331.602
3515,2017-04-24,44,PRODUCE,0,262.382
3516,2017-04-25,44,PRODUCE,0,229.694
3517,2017-04-26,44,PRODUCE,2,345.29
3518,2017-04-27,44,PRODUCE,0,230.237
3519,2017-04-28,44,PRODUCE,0,381.608
3520,2017-04-29,44,PRODUCE,0,422.543
3521,2017-04-30,44,PRODUCE,0,383.327
3522,2017-05-01,44,PRODUCE,0,223.615
3523,2017-05-02,44,PRODUCE,0,295.948
3524,2017-05-03,44,PRODUCE,0,269.878
3525,2017-05-04,44,PRODUCE,7,448.042
3526,2017-05-05,44,PRODUCE,0,337.441
3527,2017-05-06,44,PRODUCE,0,374.962
3528,2017-05-07,44,PRODUCE,0,236.145
3529,2017-05-08,44,PRODUCE,0,261.648
3530,2017-05-09,44,PRODUCE,0,229.903
3531,2017-05-10,44,PRODUCE,0,309.829
3532,2017-05-11,44,PRODUCE,0,292.805
3533,2017-05-12,44,PRODUCE,0,322.745
3534,2017-05-13,44,PRODUCE,0,232.291
3535,2017-05-14,44,PRODUCE,0,200.295
3536,2017-05-15,44,PRODUCE,0,337.11
3537,2017-05-16,44,PRODUCE,0,284.041
3538,2017-05-17,44,PRODUCE,2,338.708
3539,2017-05-18,44,PRODUCE,11,673.939
3540,2017-05-19,44,PRODUCE,0,292.082
3541,2017-05-20,44,PRODUCE,0,351.431
3542,2017-05-21,44,PRODUCE,0,303.287
3543,2017-05-22,44,PRODUCE,0,252.274
3544,2017-05-23,44,PRODUCE,0,187.633
3545,2017-05-24,44,PRODUCE,0,282.899
3546,2017-05-25,44,PRODUCE,0,350.982
3547,2017-05-26,44,PRODUCE,0,316.097
3548,2017-05-27,44,PRODUCE,0,402.293
3549,2017-05-28,44,PRODUCE,0,200.101
3550,2017-05-29,44,PRODUCE,0,190.798
3551,2017-05-30,44,PRODUCE,0,317.017
3552,2017-05-31,44,PRODUCE,0,271.145
3553,2017-06-01,44,PRODUCE,0,242.306
3554,2017-06-02,44,PRODUCE,7,383.431
3555,2017-06-03,44,PRODUCE,0,288.902
3556,2017-06-04,44,PRODUCE,0,401.102
3557,2017-06-05,44,PRODUCE,0,210.933
3558,2017-06-06,44,PRODUCE,0,298.797
3559,2017-06-07,44,PRODUCE,0,235.21
3560,2017-06-08,44,PRODUCE,0,287.918
3561,2017-06-09,44,PRODUCE,0,366.048
3562,2017-06-10,44,PRODUCE,0,428.861
3563,2017-06-11,44,PRODUCE,0,395.602
3564,2017-06-12,44,PRODUCE,0,315.297
3565,2017-06-13,44,PRODUCE,0,245.269
3566,2017-06-14,44,PRODUCE,0,218.22
3567,2017-06-15,44,PRODUCE,0,221.743
3568,2017-06-16,44,PRODUCE,0,393.888
3569,2017-06-17,44,PRODUCE,0,289.994
3570,2017-06-18,44,PRODUCE,0,302.232
3571,2017-06-19,44,PRODUCE,0,292.891
3572,2017-06-20,44,PRODUCE,0,248.517
3573,2017-06-21,44,PRODUCE,8,468.139
3574,2017-06-22,44,PRODUCE,0,310.614
3575,2017-06-23,44,PRODUCE,0,332.98
3576,2017-06-24,44,PRODUCE,0,342.0
3577,2017-06-25,44,PRODUCE,0,208.35
3578,2017-06-26,44,PRODUCE,0,252.692
3579,2017-06-27,44,PRODUCE,0,254.948
3580,2017-06-28,44,PRODUCE,0,271.271
3581,2017-06-29,44,PRODUCE,0,323.526
3582,2017-06-30,44,PRODUCE,0,396.905
3583,2017-07-01,44,PRODUCE,0,294.775
3584,2017-07-02,44,PRODUCE,0,215.171
3585,2017-07-03,44,PRODUCE,0,199.837
3586,2017-07-04,44,PRODUCE,0,280.988
3587,2017-07-05,44,PRODUCE,0,302.937
3588,2017-07-06,44,PRODUCE,7,388.067
3589,2017-07-07,44,PRODUCE,0,253.342
3590,2017-07-08,44,PRODUCE,0,309.217
3591,2017-07-09,44,PRODUCE,0,227.104
3592,2017-07-10,44,PRODUCE,0,244.191
3593,2017-07-11,44,PRODUCE,6,437.719
3594,2017-07-12,44,PRODUCE,0,251.539
3595,2017-07-13,44,PRODUCE,0,268.343
3596,2017-07-14,44,PRODUCE,0,355.382
3597,2017-07-15,44,PRODUCE,0,350.12
3598,2017-07-16,44,PRODUCE,0,255.287
3599,2017-07-17,44,PRODUCE,0,331.859
3600,2017-07-18,44,PRODUCE,0,253.269
3601,2017-07-19,44,PRODUCE,0,256.79
3602,2017-07-20,44,PRODUCE,0,330.038
3603,2017-07-21,44,PRODUCE,0,238.615
3604,2017-07-22,44,PRODUCE,0,328.267
3605,2017-07-23,44,PRODUCE,0,205.951
3606,2017-07-24,44,PRODUCE,0,293.665
3607,2017-07-25,44,PRODUCE,0,177.961
3608,2017-07-26,44,PRODUCE,0,218.865
3609,2017-07-27,44,PRODUCE,0,314.588
3610,2017-07-28,44,PRODUCE,0,372.85
3611,2017-07-29,44,PRODUCE,0,261.806
3612,2017-07-30,44,PRODUCE,0,379.595
3613,2017-07-31,44,PRODUCE,0,316.841
3614,2017-08-01,44,PRODUCE,0,276.624
3615,2017-08-02,44,PRODUCE,0,245.183
3616,2017-08-03,44,PRODUCE,6,390.279
3617,2017-08-04,44,PRODUCE,0,338.17
3618,2017-08-05,44,PRODUCE,0,352.368
3619,2017-08-06,44,PRODUCE,0,282.853
3620,2017-08-07,44,PRODUCE,0,237.2
3621,2017-08-08,44,PRODUCE,0,265.735
3622,2017-08-09,44,PRODUCE,0,267.091
3623,2017-08-10,44,PRODUCE,9,667.691
3624,2017-08-11,44,PRODUCE,0,307.516
3625,2017-08-12,44,PRODUCE,0,278.567
3626,2017-08-13,44,PRODUCE,1,337.823
3627,2017-08-14,44,PRODUCE,0,194.703
3628,2017-08-15,44,PRODUCE,0,533.328
3645,2017-01-01,44,CLEANING,4,291.913
3646,2017-01-02,44,CLEANING,5,227.045
3647,2017-01-03,44,CLEANING,0,163.331
3648,2017-01-04,44,CLEANING,0,171.9
3649,2017-01-05,44,CLEANING,0,183.749
3650,2017-01-06,44,CLEANING,0,163.459
3651,2017-01-07,44,CLEANING,0,175.995
3652,2017-01-08,44,CLEANING,0,148.259
3653,2017-01-09,44,CLEANING,0,205.3
3654,2017-01-10,44,CLEANING,0,176.532
3655,2017-01-11,44,CLEANING,0,164.565
3656,2017-01-12,44,CLEANING,0,193.565
